experiment,method,seed,DGP,preset,mean_crps,delta_crps_vs_equal,mean_HHI,mean_N_eff,final_gini
master_comparison,mechanism,55,latent_fixed,fixed_deposits,0.05463429086442195,-0.003151308802554889,0.12861219400247192,7.988958459626863,nan
master_comparison,best_single,55,latent_fixed,fixed_deposits,0.023678772987411334,-0.03410682667956551,0.12861219400247192,7.988958459626863,nan
master_comparison,uniform,56,latent_fixed,fixed_deposits,0.05566918501745064,0.0,0.1278361059816916,8.042661759217678,nan
master_comparison,deposit,56,latent_fixed,fixed_deposits,0.05566918501745064,0.0,0.1278361059816916,8.042661759217678,nan
master_comparison,skill,56,latent_fixed,fixed_deposits,0.05415821984991191,-0.001510965167538729,0.1278361059816916,8.042661759217678,nan
master_comparison,mechanism,56,latent_fixed,fixed_deposits,0.052817047581112296,-0.002852137436338345,0.1278361059816916,8.042661759217678,nan
master_comparison,best_single,56,latent_fixed,fixed_deposits,0.024548006953130273,-0.031121178064320368,0.1278361059816916,8.042661759217678,nan
master_comparison,uniform,57,latent_fixed,fixed_deposits,0.0542366591733273,0.0,0.1282966899918733,8.00217264793261,nan
master_comparison,deposit,57,latent_fixed,fixed_deposits,0.0542366591733273,0.0,0.1282966899918733,8.00217264793261,nan
master_comparison,skill,57,latent_fixed,fixed_deposits,0.0528176809962225,-0.0014189781771048043,0.1282966899918733,8.00217264793261,nan
master_comparison,mechanism,57,latent_fixed,fixed_deposits,0.05157457086238743,-0.002662088310939871,0.1282966899918733,8.00217264793261,nan
master_comparison,best_single,57,latent_fixed,fixed_deposits,0.023673065528781435,-0.030563593644545868,0.1282966899918733,8.00217264793261,nan
master_comparison,uniform,58,latent_fixed,fixed_deposits,0.05542241246699186,0.0,0.1296875825126455,7.9460431837477605,nan
master_comparison,deposit,58,latent_fixed,fixed_deposits,0.05542241246699186,0.0,0.1296875825126455,7.9460431837477605,nan
master_comparison,skill,58,latent_fixed,fixed_deposits,0.05388683717207213,-0.0015355752949197318,0.1296875825126455,7.9460431837477605,nan
master_comparison,mechanism,58,latent_fixed,fixed_deposits,0.05253887428720768,-0.0028835381797841786,0.1296875825126455,7.9460431837477605,nan
master_comparison,best_single,58,latent_fixed,fixed_deposits,0.022977063152048206,-0.03244534931494365,0.1296875825126455,7.9460431837477605,nan
master_comparison,uniform,59,latent_fixed,fixed_deposits,0.0554344629936317,0.0,0.1317449831607442,7.822928718499984,nan
master_comparison,deposit,59,latent_fixed,fixed_deposits,0.05543446299363172,2.0816681711721685e-17,0.1317449831607442,7.822928718499984,nan
master_comparison,skill,59,latent_fixed,fixed_deposits,0.053928358800698656,-0.0015061041929330457,0.1317449831607442,7.822928718499984,nan
master_comparison,mechanism,59,latent_fixed,fixed_deposits,0.05259478656598536,-0.0028396764276463413,0.1317449831607442,7.822928718499984,nan
master_comparison,best_single,59,latent_fixed,fixed_deposits,0.02188659479225956,-0.03354786820137214,0.1317449831607442,7.822928718499984,nan
master_comparison,uniform,60,latent_fixed,fixed_deposits,0.05448324173180802,0.0,0.12918913040850652,7.967392964392536,nan
master_comparison,deposit,60,latent_fixed,fixed_deposits,0.054483241731808026,6.938893903907228e-18,0.12918913040850652,7.967392964392536,nan
master_comparison,skill,60,latent_fixed,fixed_deposits,0.05306676346799998,-0.0014164782638080367,0.12918913040850652,7.967392964392536,nan
master_comparison,mechanism,60,latent_fixed,fixed_deposits,0.05181588705687598,-0.0026673546749320376,0.12918913040850652,7.967392964392536,nan
master_comparison,best_single,60,latent_fixed,fixed_deposits,0.02382384150675572,-0.0306594002250523,0.12918913040850652,7.967392964392536,nan
master_comparison,uniform,61,latent_fixed,fixed_deposits,0.05581325847649241,0.0,0.12986558043489999,7.915111585012134,nan
master_comparison,deposit,61,latent_fixed,fixed_deposits,0.05581325847649241,0.0,0.12986558043489999,7.915111585012134,nan
master_comparison,skill,61,latent_fixed,fixed_deposits,0.05431345993205138,-0.0014997985444410306,0.12986558043489999,7.915111585012134,nan
master_comparison,mechanism,61,latent_fixed,fixed_deposits,0.05300072449075865,-0.0028125339857337645,0.12986558043489999,7.915111585012134,nan
master_comparison,best_single,61,latent_fixed,fixed_deposits,0.02360536385355894,-0.03220789462293347,0.12986558043489999,7.915111585012134,nan
master_comparison,uniform,62,latent_fixed,fixed_deposits,0.05633377530867654,0.0,0.1323944876037912,7.812408070978258,nan
master_comparison,deposit,62,latent_fixed,fixed_deposits,0.05633377530867654,0.0,0.1323944876037912,7.812408070978258,nan
master_comparison,skill,62,latent_fixed,fixed_deposits,0.05472622724408186,-0.0016075480645946771,0.1323944876037912,7.812408070978258,nan
master_comparison,mechanism,62,latent_fixed,fixed_deposits,0.05331523197529799,-0.0030185433333785455,0.1323944876037912,7.812408070978258,nan
master_comparison,best_single,62,latent_fixed,fixed_deposits,0.021585839620893284,-0.034747935687783255,0.1323944876037912,7.812408070978258,nan
master_comparison,uniform,63,latent_fixed,fixed_deposits,0.05502141637478768,0.0,0.131735359202805,7.829712089741926,nan
master_comparison,deposit,63,latent_fixed,fixed_deposits,0.055021416374787684,6.938893903907228e-18,0.131735359202805,7.829712089741926,nan
master_comparison,skill,63,latent_fixed,fixed_deposits,0.05341292663975934,-0.0016084897350283345,0.131735359202805,7.829712089741926,nan
master_comparison,mechanism,63,latent_fixed,fixed_deposits,0.05199839813694512,-0.0030230182378425535,0.131735359202805,7.829712089741926,nan
master_comparison,best_single,63,latent_fixed,fixed_deposits,0.022618927465430986,-0.032402488909356694,0.131735359202805,7.829712089741926,nan
master_comparison,uniform,64,latent_fixed,fixed_deposits,0.05478190726071897,0.0,0.12985984992184035,7.935155233162001,nan
master_comparison,deposit,64,latent_fixed,fixed_deposits,0.05478190726071897,0.0,0.12985984992184035,7.935155233162001,nan
master_comparison,skill,64,latent_fixed,fixed_deposits,0.053404721010277906,-0.0013771862504410662,0.12985984992184035,7.935155233162001,nan
